"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"DENUNCIA DE ROBO O HURTO","2019-03-21","1999-12-28",1280,"ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ)","Buenos Aires","Protocolo 21","1999","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","MASCHWITZ","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-28","2011-07-07",1280,"ESCOBAR Nº 3 (EX. INGENIERO MASCHWITZ)","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","055","HONDA","A18","FIT LX-L","1","Privado","Física","ING. MASCHWITZ","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","2011-09-23",1281,"BERISSO Nº 2","Buenos Aires","Importado","2011","22","SEDAN 3 PUERTAS","104","PEUGEOT","618","207 GTI 156 CV","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-20","1995-03-13",1281,"BERISSO Nº 2","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","17","FIAT","59","DUNA CL 1.6","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-20","2004-03-17",1281,"BERISSO Nº 2","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","BERISSO","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","2011-07-22",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","047","FORD","723","FIESTA AMBIENTE PLUS MP3","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1998-08-19",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1994-07-18",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","1994","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1996-01-30",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","19","FORD","43","ORION GL","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2012-01-23",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2012","20","PICK-UP","19","FORD","TR","RANGER CS 4X2 XL PLUS 3.0L D","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2012-09-18",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2012","22","FURGON","34","PEUGEOT","KE","PARTNER CONFORT 1.4","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-18","2010-09-22",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1972","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-20","1992-05-05",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","1992","","SEDAN 4 PTAS","044","FIAT","","DUNA DIESEL 1.7","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2010-11-30",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2010-01-29",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1941","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2004-09-23",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-29","2012-03-22",1282,"LOMAS DE ZAMORA Nº 9","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","024","CHEVROLET","547","CELTA 1.4 LT","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2002-03-01",1283,"NUEVE DE JULIO Nº 2","Buenos Aires","Protocolo 21","2002","30","FURGONETA","044","FIAT","013","FIORINO 1,7 DIESEL","1","Privado","Física","9 DE JULIO","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","2002-07-16",1284,"LINCOLN Nº 2","Buenos Aires","Importado","2002","02","SEDAN 4 PTAS","115","ROVER","084","R 45 2.0 TD","1","Privado","Física","LINCOLN","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-14","2010-09-30",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","800","ECOSPORT 2.0L 4X2 XLT PLUS","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-14","2003-10-03",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Protocolo 21","2003","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","EL JAGUEL","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-14","1999-01-22",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Protocolo 21","1999","30","FURGONETA","112","RENAULT","147","EXPRESS RN","1","Privado","Física","EL JAGUEL","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-19","2004-02-11",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","34","PEUGEOT","CR","206 XRD PREMIUM 5P","1","Privado","Física","EL JAGUEL","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-20","2006-10-19",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Importado","2006","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","282","BORA TDI","1","Privado","Física","EL JAGUEL","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","1995-11-30",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","1995","12","SEDAN 4 PUERTAS","37","RENAULT","AB","9 RL","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","Masculino","1979","BOLIVIA",50,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-03-25","2009-08-10",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Protocolo 21","2009","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","EL JAQUEL","BUENOS AIRES","Masculino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","2000-01-21",1285,"ESTEBAN ECHEVERRIA Nº 4","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","34","PEUGEOT","AY","206 XT","1","Privado","Física","EL JAGUEL","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-20","2000-07-04",1286,"LA PLATA Nº 15","Buenos Aires","Protocolo 21","2000","05","SEDAN 5 PTAS","112","RENAULT","453","MEGANE SCENIC RN","1","Privado","Física","CITY BELL","BUENOS AIRES","Masculino","1971","ARGENTINA",50,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-03-27","2013-11-07",1286,"LA PLATA Nº 15","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WR","RANGER2 DC 4X2 XLT 3.2L D","1","Privado","Física","CITY BELL","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","1997-02-12",1287,"ITUZAINGO Nº 3","Buenos Aires","Nacional","1997","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","ITUZAINGÓ","BUENOS AIRES","Femenino","1935","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-07","2004-05-20",1287,"ITUZAINGO Nº 3","Buenos Aires","Protocolo 21","2004","30","FURGONETA","","FIAT","","FIORINO 1.3 MPI","1","Privado","Física","VILLA UDAONDO , ITUZAINGO","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","2011-01-13",1287,"ITUZAINGO Nº 3","Buenos Aires","Importado","2011","10","TODO TERRENO","151","JEEP","050","COMPASS LIMITED","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1977","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","1995-09-01",1287,"ITUZAINGO Nº 3","Buenos Aires","Nacional","1995","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL CL","1","Privado","Física","V. UDAONDO","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","1997-01-07",1287,"ITUZAINGO Nº 3","Buenos Aires","Nacional","1997","12","SIN ESPECIFICACION","37","RENAULT","53","RENAULT 9 RN","9","No declarado","Física","ITUZAINGO-PCIA.DE BS.AS.","BUENOS AIRES","No identificado","1946","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-03-25","1993-01-29",1287,"ITUZAINGO Nº 3","Buenos Aires","Nacional","1993","12","SIN ESPECIFICACION","37","RENAULT","80","RENAULT 9 GTL","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1930","No identificado",50,"06",""
"DENUNCIA DE ROBO O HURTO","2019-03-29","2018-11-14",1287,"ITUZAINGO Nº 3","Buenos Aires","Importado","2018","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","676","VOLKSWAGEN VENTO HIGHLINE 1.4TSI 150CV AQ","1","Privado","Física","VILLA UDAONDO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","2000-10-26",1288,"MORENO Nº 5","Buenos Aires","Nacional","2000","41","FAMILIAR","37","RENAULT","EF","KANGOO RL EXPRESS DIE DA","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-07","2005-07-12",1288,"MORENO Nº 5","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","047","FORD","560","KA 1.6","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","2002-03-08",1288,"MORENO Nº 5","Buenos Aires","Protocolo 21","2002","04","RURAL 5 PTAS","024","CHEVROLET","025","BLAZER 2.8 DLX T. INTERCCOLER","1","Privado","Física","MORENO","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","2012-12-12",1288,"MORENO Nº 5","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","LL","308 ALLURE 1.6N","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","2007-03-28",1288,"MORENO Nº 5","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","RV","CLIO PACK 1,5 DIE DA AA","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","1990-01-03",1288,"MORENO Nº 5","Buenos Aires","Nacional","1990","12","SEDAN 4 PUERTAS","17","FIAT","59","DUNA S","1","Privado","Física","MORENO","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-18","2018-03-27",1288,"MORENO Nº 5","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","637","POLO COMFORTLINE 1.6 MSI 110CV","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-20","1993-03-18",1288,"MORENO Nº 5","Buenos Aires","Nacional","1993","20","PICK-UP","34","PEUGEOT","08","PUP 504 1.3 T.","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2003-01-30",1288,"MORENO Nº 5","Buenos Aires","Protocolo 21","2003","05","SEDAN 5 PTAS","024","CHEVROLET","341","ZAFIRA GL","1","Privado","Física","VILLA ZAPIOLA","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-22","2013-05-27",1288,"MORENO Nº 5","Buenos Aires","Importado","2013","05","SEDAN 5 PTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","PASO DEL REY","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","2010-10-25",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","08","CHEVROLET","CS","AGILE 5P 1.4 LT","1","Privado","Física","EZPELETA /QUILMES","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","2011-09-01",1289,"QUILMES Nº 9","Buenos Aires","Importado","2011","04","RURAL 5 PUERTAS","158","DODGE","117","JOURNEY SXT 2.4","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","1993-05-06",1289,"QUILMES Nº 9","Buenos Aires","Nacional","1993","12","BERLINA 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","EZPELETA","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-15","2008-09-11",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2008","17","SEDAN 5 PTAS","34","PEUGEOT","FD","307 XS 1.6 5P 110CV","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-18","2007-07-12",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","53","VOLKSWAGEN","KP","SURAN 60B","1","Privado","Física","EZPELETA","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2001-08-03",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2001","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","BN","GOL 1.9 SD/2001","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","1998-02-16",1289,"QUILMES Nº 9","Buenos Aires","Importado","1997","05","SEDAN 5 PTAS","027","CITROEN","026","XANTIA SX 1.9 TD","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-26","2010-05-11",1289,"QUILMES Nº 9","Buenos Aires","Protocolo 21","2010","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","EZPELETA","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-26","2011-09-07",1289,"QUILMES Nº 9","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","EZPELETA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-29","2005-03-23",1289,"QUILMES Nº 9","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","DG","206 XTD 5P","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","2004-01-12",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","2016-08-18",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","538","FOX 1.6 MSI","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-06","2010-10-26",1290,"LA MATANZA Nº 13","Buenos Aires","Importado","2010","04","RURAL 5 PUERTAS","104","PEUGEOT","614","3008 PREMIUM PLUS 156 CV","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-01","2017-03-16",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","112","RENAULT","A60","NUEVO SANDERO AUTHENTIQUE","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","2010-06-15",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2010","20","PICK-UP","53","VOLKSWAGEN","MT","AMAROK 2.0L TDI 4X4  1HO","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","2016-10-24",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","37","RENAULT","2J","CLIO MIO 5P DYNAMIQUE MY16","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-08","2000-05-17",1290,"LA MATANZA Nº 13","Buenos Aires","Importado","2000","02","SEDAN 4 PTAS","104","PEUGEOT","231","406 SV 2.0","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-11","2013-10-29",1290,"LA MATANZA Nº 13","Buenos Aires","Importado","2013","02","SEDAN 4 PUERTAS","024","CHEVROLET","569","SONIC 1.6 LTZ M/T","1","Privado","Física","SAN JUSTO","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-12","2007-01-26",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2007","02","SEDAN 4 PTAS","047","FORD","635","FIESTA 1.6L AMBIENTE PLUS","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-12","2012-05-24",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2012","20","PICK-UP","53","VOLKSWAGEN","SX","AMAROK 2.0L TDI 180 CV 258","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1990","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-03-12","2013-01-10",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","2000","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2018-05-30",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","526","MOVE UP! 1.0 MPI","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2009-06-10",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2009","18","SEDAN 3 PTAS","34","PEUGEOT","JF","207 COMPACT XR 1.4 3P","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-14","2017-05-26",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2017","82","PICK-UP CABINA DOBLE","024","CHEVROLET","682","S10 CD 2.8 TD 4X4 HC AT","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2007-05-31",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2007","02","SEDAN 4 PUERTAS","112","RENAULT","638","MEGANE II 2.0 16V LUXE","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2010-05-31",1290,"LA MATANZA Nº 13","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","08","CHEVROLET","DH","CLASSIC WAGON LT 1.4N","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-21","2006-04-18",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2006","02","SEDAN 4 PUERTAS","044","FIAT","600","SIENA FIRE 1242 MPI 16V","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1964","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-22","2018-06-22",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","044","FIAT","866","ARGO DRIVE 1.3","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-26","2008-08-08",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PUERTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-27","2005-11-08",1290,"LA MATANZA Nº 13","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PUERTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-07","2000-08-11",1291,"CAMPANA Nº 3","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","53","VOLKSWAGEN","06","POLO CLASSIC 1.6 MI 991","1","Privado","Física","CAMPANA","BUENOS AIRES","Masculino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-25","2007-07-25",1291,"CAMPANA Nº 3","Buenos Aires","Protocolo 21","2007","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","CAMPANA","BUENOS AIRES","Femenino","1944","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-27","2014-11-05",1291,"CAMPANA Nº 3","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","CAMPANA","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-29","2008-01-08",1291,"CAMPANA Nº 3","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","07","CITROEN","48","C4 2.0I SX","1","Privado","Física","CAMPANA","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-29","2002-07-11",1291,"CAMPANA Nº 3","Buenos Aires","Protocolo 21","2002","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","CAMPANA","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-07","2010-12-02",1293,"PILAR Nº 4","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","PTE DERQUI","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-03-13","2015-09-09",1293,"PILAR Nº 4","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XJ","SURAN 1.6 5D 156","1","Privado","Física","PILAR","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
