"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-19","2011-02-02",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","1993-07-23",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","17","FIAT","59","DUNA SL 1.4","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-21","2011-08-18",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","024","CHEVROLET","536","CLASSIC AA+DIR 1.4 N LS","1","Privado","Física","SAN MIGUEL/SAN MIGUEL","BUENOS AIRES","No identificado","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-27","2007-05-03",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","136","VOLKSWAGEN","359","CROSSFOX 1.6","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-27","2011-09-13",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","37","RENAULT","WS","RENAULT FLUENCE 1.6 16V CONFORT","1","Privado","Física","MUÑIZ","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-29","2005-04-28",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2005","04","RURAL 5 PUERTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-28","2007-05-21",1091,"MONTE","Buenos Aires","Nacional","2007","22","FURGON","37","RENAULT","TG","KANGOO EXP GENERIQUE 1,9 D","1","Privado","Física","SAN MIGUEL DEL MONTE","BUENOS AIRES","Femenino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-06","2004-08-19",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2004","30","FURGONETA","044","FIAT","536","FIORINO 1.3 MPI","1","Privado","Física","GRAL. PACHECO","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-06","1995-01-25",1096,"TIGRE Nº 1","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","19","FORD","43","ORION GL","1","Privado","Física","DON TORCUATO, TIGRE","BUENOS AIRES","Masculino","1966","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-13","1999-04-15",1096,"TIGRE Nº 1","Buenos Aires","Importado","1999","05","SEDAN 5 PTAS","112","RENAULT","226","MEGANE SCENIC RT","1","Privado","Física","BENAVIDEZ","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-15","2000-09-12",1096,"TIGRE Nº 1","Buenos Aires","Importado","2000","02","SEDAN 4 PTAS","121","SEAT","179","CORDOBA 1.9 SDI","1","Privado","Física","BENAVIDEZ, TIGRE","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-19","2004-07-16",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2004","13","FURGON","112","RENAULT","509","MASTER 2.8D T35","1","Privado","Física","EL TALAR","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","2010-12-28",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","024","CHEVROLET","535","CLASSIC 1.4 N LT","1","Privado","Física","BENAVÍDEZ","BUENOS AIRES","No identificado","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-27","1997-09-30",1096,"TIGRE Nº 1","Buenos Aires","Nacional","1997","17","SEDAN 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-29","2014-03-13",1096,"TIGRE Nº 1","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","17","FIAT","AY","PALIO (326) ATTRACTIVE 5P 1.4 8V","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-01","2015-03-02",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2015","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1970","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-07","2018-12-21",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2018","20","PICK-UP","53","VOLKSWAGEN","6Y","AMAROK DC V6 EXTREME 3.0L TDI 4X4 A","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-08","2016-11-25",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","024","CHEVROLET","705","PRISMA JOY 4P 1.4 N LS MT","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-11","2010-05-20",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","CASEROS","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-15","1998-06-18",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PUERTAS","044","FIAT","361","PALIO 1.6 SPI","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-15","1992-11-12",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","1992","12","SEDAN 4 PUERTAS","34","PEUGEOT","16","505 SR","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-15","2011-07-21",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Importado","2011","05","SEDAN 5 PTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-21","2008-03-06",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","136","VOLKSWAGEN","359","CROSSFOX 1.6","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-22","1997-04-16",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","1997","11","SEDAN 2 PTAS","17","FIAT","14","UNO S (1.4/CARB/3P)","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1974","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-22","2016-05-11",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-25","2013-07-29",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","112","RENAULT","926","SANDERO STEPWAY PRIVILEGE NAV","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-11-25","2012-02-16",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","34","PEUGEOT","JP","207 COMPACT XT 1.6 5P","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-26","2014-12-29",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2014","12","SEDAN 4 PUERTAS","07","CITROEN","CC","C4 LOUNGE HDI 115 TENDANCE AM15","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-27","2004-02-26",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-28","2005-11-03",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Importado","2005","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-28","1996-08-15",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Importado","1996","13","FURGON","112","RENAULT","122","EXPRESS","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-29","2013-07-16",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2013","22","FURGON VIDRIADO C/ASIENTOS","07","CITROEN","AX","BERLINGO FURGON 1.6 HDI FULL AM53","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-06","2007-01-10",1103,"ZARATE Nº 1","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","ZARATE","BUENOS AIRES","Masculino","1998","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","1994-10-07",1103,"ZARATE Nº 1","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","ZARATE","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-11-05","2017-05-29",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","024","CHEVROLET","617","ONIX 1.4 N LTZ","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-11-05","2013-03-04",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-08","2011-07-29",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","024","CHEVROLET","536","CLASSIC AA+DIR 1.4 N LS","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-11","1994-06-24",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-13","1998-06-29",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","17","FIAT","11","DUNA SD","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1949","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-19","2015-02-04",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","104","PEUGEOT","708","208 FELINE 1.6 N PACK CUIR","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","2015-01-15",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","07","CITROEN","CB","BERLINGO MULTISPACE HDI 92 XTR","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","1999-08-06",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1999","17","SEDAN 5 PUERTAS","37","RENAULT","CT","MEGANE RT BIC ABCP","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-22","1992-06-17",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","34","PEUGEOT","16","505 SR","1","Privado","Física","RANELAGH","BUENOS AIRES","Femenino","1943","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-26","1994-11-23",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-26","2006-11-23",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","024","CHEVROLET","361","MERIVA GL 1.8","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-27","2017-02-15",1104,"BERAZATEGUI Nº 1","Buenos Aires","Protocolo 21","2017","02","SEDAN 4 PUERTAS","024","CHEVROLET","705","PRISMA JOY 4P 1.4 N LS MT","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-04","2012-07-04",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","024","CHEVROLET","388","MERIVA GLS 1.8 SOHC","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-05","1998-06-24",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","RAMOS MEJIA, LA MATANZA","BUENOS AIRES","Femenino","1943","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-07","1997-01-27",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","1997","17","SEDAN 5 PTAS","37","RENAULT","BC","CLIO RT 5PTAS AA.DA","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1950","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-04","2016-04-28",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","024","CHEVROLET","616","ONIX 1.4 N LT","1","Privado","Física","RAMOS_MEJÍA","BUENOS AIRES","Femenino","1969","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-08","2008-03-19",1106,"LA MATANZA Nº 02","Buenos Aires","Importado","2008","05","SEDAN 5 PTAS","011","AUDI","115","A3 SPORTBACK M2.0 T FSI","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-08","2013-05-29",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2013","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-15","1997-10-08",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","1997","12","SEDAN 4 PTAS","53","VOLKSWAGEN","15","POLO CLASSIC 1.6 NAFTA","1","Privado","Física","RAMOS MEJIA-LA MATANZA-BS.AS","BUENOS AIRES","No identificado","1953","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-15","2013-06-10",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","No identificado","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-19","2010-08-12",1106,"LA MATANZA Nº 02","Buenos Aires","Importado","2010","10","TODO TERRENO","047","FORD","881","KUGA TITANIUM 2.5T AT 4X4 L","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","2017-11-29",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2017","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","2017-02-20",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","2017","20","PICK-UP","68","TOYOTA","AA","HILUX 4X2 D/C SRV PACK 2.8 TDI 6 M/T","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1965","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-22","2008-02-15",1106,"LA MATANZA Nº 02","Buenos Aires","Importado","2008","02","SEDAN 4 PTAS","055","HONDA","404","ACCORD EX V6","1","Privado","Física","ISIDRO CASANOVA B. SAN ALBERTO","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-27","1997-05-23",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","1997","12","SEDAN 4 PTAS","53","VOLKSWAGEN","15","POLO CLASSIC 1.6 NAFTA","1","Privado","Física","SAN JUSTO","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-04","1999-06-08",1107,"LANUS Nº 2","Buenos Aires","Importado","1999","10","TODO TERRENO","055","HONDA","730","CRV SI","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","No identificado","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-04","2016-12-14",1107,"LANUS Nº 2","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XH","SURAN 1.6 5D 060","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","Masculino","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-07","1998-06-10",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","1998","30","FURGONETA","112","RENAULT","147","EXPRESS RN","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-08","2006-12-12",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2006","02","SEDAN 4 PTAS","130","TOYOTA","128","COROLLA 1.6 XLI","1","Privado","Física","V.ALSINA-LANUS","BUENOS AIRES","No identificado","1981","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-14","2018-06-12",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","104","PEUGEOT","778","208 ALLURE 1.6","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-14","2005-03-08",1107,"LANUS Nº 2","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","DG","206 XTD 5P","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-15","2008-01-29",1107,"LANUS Nº 2","Buenos Aires","Importado","2008","10","TODO TERRENO","151","JEEP","050","COMPASS LIMITED","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-19","2005-07-25",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-19","1993-03-25",1107,"LANUS Nº 2","Buenos Aires","Nacional","1993","12","SEDAN 4 PUERTAS","34","PEUGEOT","03","504 SRTF","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-20","2012-02-24",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2012","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1943","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-21","2018-03-14",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","104","PEUGEOT","769","2008 ALLURE 1.6","1","Privado","Física","LANUS OESTE","BUENOS AIRES","No identificado","1971","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-22","2012-02-22",1107,"LANUS Nº 2","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","08","CHEVROLET","DC","CLASSIC 4 PTAS LS AA+DIR 1.4N","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","No identificado","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-22","2007-03-09",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","024","CHEVROLET","357","ASTRA GL 2.0","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-25","2002-07-19",1107,"LANUS Nº 2","Buenos Aires","Nacional","2002","12","SEDAN 4 PTAS","08","CHEVROLET","AC","CORSA II 4P GL PACK DTI 1.7/20","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-27","2010-03-03",1107,"LANUS Nº 2","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6/2010","1","Privado","Física","LANUS OESTE","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-01","2001-01-08",1108,"OLIVOS Nº 02","Buenos Aires","Nacional","2001","26","CHASIS C/CABINA","29","MERCEDES BENZ","AG","SPRINTER 312D/CH3550","1","Privado","Física","FLORIDA","BUENOS AIRES","Femenino","1967","MEXICO",100,"06",""
"COMUNICACIÓN DE RECUPERO","2019-11-11","2010-10-05",1108,"OLIVOS Nº 02","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","027","CITROEN","157","XSARA PICASSO 2.0HDI","1","Privado","Jurídica","MUNRO","BUENOS AIRES","No aplica","2003","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO / RETENCION INDEBIDA","2019-11-07","2004-06-01",1110,"SAN ANDRES DE GILES","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","19","FORD","PV","FOCUS AMBIENTE 5P 1.8L TD","1","Privado","Física","VILLA TESEI","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
