"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO","2019-07-23","1995-03-10",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","1995","17","SEDAN 5 PUERTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","BELLA VISTA","BUENOS AIRES","No identificado","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-26","2002-01-02",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","2002","22","FURGON","34","PEUGEOT","11","PARFUD8PLDAA","1","Privado","Física","BELLA VISTA","BUENOS AIRES","No identificado","1972","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-07-29","2007-01-30",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","37","RENAULT","SN","MEGANE TRI 1.6 L PAC","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-30","2018-01-02",1133,"SAN MIGUEL Nº 3","Buenos Aires","Protocolo 21","2018","82","PICK-UP CABINA DOBLE","112","RENAULT","A25","DUSTER OROCH PRIVILEGE 2.0","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-30","2001-07-13",1133,"SAN MIGUEL Nº 3","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","19","FORD","NR","FOCUS LX 1.8 5P TD","1","Privado","Física","MANUEL ALBERTI","BUENOS AIRES","Femenino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-31","2016-07-25",1133,"SAN MIGUEL Nº 3","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","024","CHEVROLET","615","PRISMA 1.4 N LTZ","1","Privado","Física","BELLA VISTA","BUENOS AIRES","Masculino","1952","URUGUAY",100,"06","URY"
"DENUNCIA DE ROBO O HURTO","2019-07-01","2007-03-08",1134,"LANUS Nº 3","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","024","CHEVROLET","357","ASTRA GL 2.0","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-02","2016-11-25",1134,"LANUS Nº 3","Buenos Aires","Nacional","2016","20","PICK-UP","19","FORD","YW","NUEVA RANGER DC 4X2 XLT MT 3.2L D","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-03","2017-12-06",1134,"LANUS Nº 3","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","136","VOLKSWAGEN","527","HIGH UP! 1.0 MPI","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Femenino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-01","1998-05-29",1134,"LANUS Nº 3","Buenos Aires","Importado","1998","15","TRANSP. DE PASAJEROS","125","SSANGYONG","130","ISTANA ECONOMY","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Femenino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","2003-09-30",1134,"LANUS Nº 3","Buenos Aires","Nacional","2003","12","SEDAN 4 PTAS","37","RENAULT","LZ","CLIO2 F2 TRIC DA AA AUT","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","2000-12-22",1134,"LANUS Nº 3","Buenos Aires","Nacional","2000","41","FAMILIAR","37","RENAULT","EH","KANGOO RL DA","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-11","2015-01-13",1134,"LANUS Nº 3","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","XJ","SURAN 1.6 5D 156","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-12","2011-11-15",1134,"LANUS Nº 3","Buenos Aires","Nacional","2011","18","SEDAN 3 PTAS","34","PEUGEOT","JH","207 COMPACT XT 1.6 3P","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Femenino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-15","2016-06-28",1134,"LANUS Nº 3","Buenos Aires","Nacional","2016","17","SEDAN 5 PUERTAS","34","PEUGEOT","NF","308 ACTIVE 1.6","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-17","2006-05-12",1134,"LANUS Nº 3","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","53","VOLKSWAGEN","JA","POLO CLASSIC 1.6","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1934","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-18","1997-11-27",1134,"LANUS Nº 3","Buenos Aires","Importado","1997","02","SEDAN 4 PTAS","044","FIAT","088","TEMPRA 2.0 I.E.","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-24","2017-09-19",1134,"LANUS Nº 3","Buenos Aires","Importado","2017","80","PICK-UP CABINA SIMPLE","C54","LIFAN","033","FOISON","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-26","2008-01-16",1134,"LANUS Nº 3","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","027","CITROEN","168","C3 1.4I","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-26","1994-06-21",1134,"LANUS Nº 3","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSDTCADA","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-02","2007-05-02",1135,"LANUS Nº 4","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","024","CHEVROLET","405","MERIVA GL PLUS 1.8 SOHC","1","Privado","Física","MTE CHINGOLO","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","2013-04-11",1135,"LANUS Nº 4","Buenos Aires","Importado","2013","13","FURGON","047","FORD","982","TRANSIT 2.2L 125 T330 TM C/AA","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-07-04","2000-07-04",1135,"LANUS Nº 4","Buenos Aires","Protocolo 21","2000","11","PICK UP","024","CHEVROLET","323","S10 2.8 T.I (CABINA DOBLE)","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","Femenino","1944","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-10","2011-01-25",1135,"LANUS Nº 4","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","LANUS ESTE","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-16","2008-03-04",1135,"LANUS Nº 4","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-17","2010-05-03",1135,"LANUS Nº 4","Buenos Aires","Nacional","2010","12","SEDAN 4 PUERTAS","08","CHEVROLET","CJ","CORSA CLASSIC 4 PTAS GL 1.4N","1","Privado","Física","LANÚS ESTE","BUENOS AIRES","Masculino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-18","2001-04-20",1135,"LANUS Nº 4","Buenos Aires","Importado","20","22","SIN ESPECIFICACION","","FIAT","","UNO S 1.3","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1964","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-07-23","1995-01-03",1135,"LANUS Nº 4","Buenos Aires","Nacional","1995","11","SEDAN 2 PTAS","17","FIAT","52","SPAZIO TRD","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1940","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-31","2000-06-14",1135,"LANUS Nº 4","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","34","PEUGEOT","AU","206 XRDAA 5P","1","Privado","Física","LANUS ESTE","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-31","1990-04-24",1135,"LANUS Nº 4","Buenos Aires","Nacional","1989","20","PICK-UP","19","FORD","11","F-100","1","Privado","Física","MONTE CHINGOLO","BUENOS AIRES","No identificado","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-01","2006-03-15",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","2006","22","SEDAN 3 PTAS","112","RENAULT","523","CLIO DYNAMIQUE 1.6 16V","1","Privado","Física","ADROGUE","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","1998-01-16",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","37","RENAULT","BZ","RENAULT 19 RE AA","1","Privado","Física","BURZACO","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-10","1994-01-05",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","62","UNO SCR-3P","1","Privado","Física","ADROGUÉ","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-17","1994-05-13",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","1994","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","CLAYPOLE PDO DE A. BROWN","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-17","2014-10-31",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","047","FORD","A37","FIESTA 1.6L S PLUS","1","Privado","Física","ADROGUE","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-17","2007-03-16",1136,"ADROGUE Nº 2","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","37","RENAULT","SS","MEGANE TRI 1.9 L TD PACK PLUS","1","Privado","Física","RAFAEL CALZADA","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-17","2013-07-02",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","SAN JOSE","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-18","2012-01-24",1136,"ADROGUE Nº 2","Buenos Aires","Importado","2012","05","SEDAN 5 PTAS","104","PEUGEOT","618","207 GTI 156 CV","1","Privado","Física","ADROGUE","BUENOS AIRES","Masculino","1961","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-25","2011-06-15",1136,"ADROGUE Nº 2","Buenos Aires","Protocolo 21","2011","80","PICK-UP CABINA SIMPLE","136","VOLKSWAGEN","307","SAVEIRO 1.6","1","Privado","Física","ADROGUE","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-02","2019-01-03",1137,"OLIVOS Nº 03","Buenos Aires","Nacional","2019","20","PICK-UP","53","VOLKSWAGEN","7F","AMAROK DC V6 CONFORT 3.0L TDI 4X4 A","1","Privado","Jurídica","LA LUCILA","BUENOS AIRES","No aplica","2016","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-07-19","2003-08-27",1137,"OLIVOS Nº 03","Buenos Aires","Protocolo 21","2003","05","SEDAN 5 PTAS","044","FIAT","575","STILO 1.8 16V MPI","1","Privado","Física","OLIVOS","BUENOS AIRES","Femenino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-29","2012-05-22",1137,"OLIVOS Nº 03","Buenos Aires","Nacional","2012","18","SEDAN 3 PTAS","37","RENAULT","XE","CLIO 3P AUTHENTIQUE 1.2 PACK I","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-02","2006-07-21",1138,"OLIVOS Nº 04","Buenos Aires","Importado","2006","05","SEDAN 5 PTAS","018","BMW","299","120I","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-25","2009-02-06",1138,"OLIVOS Nº 04","Buenos Aires","Importado","2009","02","SEDAN 4 PTAS","092","MERCEDES BENZ","870","C 200 KOMPRESSOR AVANTGARDE","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-26","2009-11-10",1138,"OLIVOS Nº 04","Buenos Aires","Importado","2009","02","SEDAN 4 PTAS","024","CHEVROLET","483","AVEO LT 1.6N MT","1","Privado","Física","VICENTE LOPEZ","BUENOS AIRES","Masculino","1979","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-29","1992-11-11",1138,"OLIVOS Nº 04","Buenos Aires","Nacional","1992","17","SEDAN 5 PUERTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","FLORIDA","BUENOS AIRES","Femenino","1961","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-30","2008-01-03",1138,"OLIVOS Nº 04","Buenos Aires","Protocolo 21","2008","04","RURAL 5 PTAS","047","FORD","735","ECOSPORT 1.4L TDCI XL PLUS MP3","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","2012-02-15",1139,"SAN ISIDRO Nº 03","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","359","CROSSFOX 1.6","1","Privado","Física","MARTINEZ","BUENOS AIRES","Femenino","1970","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-23","1998-10-30",1139,"SAN ISIDRO Nº 03","Buenos Aires","Protocolo 21","1998","04","RURAL 5 PTAS","044","FIAT","406","PALIO WEEKEND 1.6 SPI","1","Privado","Física","MARTINEZ","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-24","2018-08-23",1139,"SAN ISIDRO Nº 03","Buenos Aires","Protocolo 21","2018","04","RURAL 5 PUERTAS","047","FORD","B61","ECOSPORT SE 1.5L MT N","1","Privado","Física","MARTINEZ","BUENOS AIRES","Femenino","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-30","2006-01-26",1139,"SAN ISIDRO Nº 03","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","ACASSUSO","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-15","2009-09-22",1140,"SAN ISIDRO Nº 04","Buenos Aires","Protocolo 21","2009","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-15","1997-05-02",1140,"SAN ISIDRO Nº 04","Buenos Aires","Nacional","1997","12","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-17","2007-10-03",1140,"SAN ISIDRO Nº 04","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","TT","MEGANE BIC 1.6 16V SL ALLYUM","1","Privado","Física","BECCAR","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-30","2006-08-17",1140,"SAN ISIDRO Nº 04","Buenos Aires","Protocolo 21","2006","11","PICK UP","024","CHEVROLET","392","S10 2.8TDI STD 4X2 CAB.DOBLE","1","Privado","Física","BECCAR","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-18","1994-11-23",1141,"TIGRE Nº 2","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","50","SPAZIO TR","1","Privado","Física","BENAVIDEZ","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-25","1997-09-16",1141,"TIGRE Nº 2","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","DON TORCUATO","BUENOS AIRES","No identificado","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-25","1994-03-29",1141,"TIGRE Nº 2","Buenos Aires","Nacional","1994","12","SEDAN 4 PUERTAS","37","RENAULT","80","RENAULT 9 GTL","1","Privado","Física","DON TORCUATO PDO. TIGRE","BUENOS AIRES","Femenino","1946","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-26","1997-12-22",1141,"TIGRE Nº 2","Buenos Aires","Protocolo 21","1997","02","SEDAN 4 PTAS","089","MAZDA","116","323FBG5 DLCA","1","Privado","Física","DON TORCUATO, TIGRE","BUENOS AIRES","Masculino","1964","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-07-31","2004-11-18",1141,"TIGRE Nº 2","Buenos Aires","Importado","2004","04","RURAL 5 PTAS","011","AUDI","073","ALLROAD 2.5 TDI QUATTRO","1","Privado","Física","C.AUTONOMA DE BS.AS","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","2006-08-28",1142,"BAHIA BLANCA Nº 3","Buenos Aires","Nacional","2006","20","PICK-UP","68","TOYOTA","27","HILUX 4X4 CABINA DOBLE SR 3.0 TDI","1","Privado","Física","BAHIA BLANCA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-05","2014-05-09",1143,"BAHIA BLANCA Nº 4","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","70","HILUX 4X2 C/D DX PACK ELECTRICO 2.5 TDI","1","Privado","Física","CABILDO","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-02","2007-07-18",1144,"QUILMES Nº 3","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","BERNAL","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","2014-05-07",1144,"QUILMES Nº 3","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","82","HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-11","2015-10-30",1144,"QUILMES Nº 3","Buenos Aires","Nacional","2015","20","PICK-UP","68","TOYOTA","82","HILUX 4X4 C/D SRV 3.0 TDI 5AT CUERO - A4","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-12","1992-07-22",1144,"QUILMES Nº 3","Buenos Aires","Importado","1992","34","SEDAN 4 PUERTAS","044","FIAT","271","DUNA DIESEL 1.7","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-16","2016-03-07",1144,"QUILMES Nº 3","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","104","PEUGEOT","708","208 FELINE 1.6 N PACK CUIR","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-19","2012-10-26",1144,"QUILMES Nº 3","Buenos Aires","Nacional","2012","12","SEDAN 4 PUERTAS","08","CHEVROLET","DK","CLASSIC 4 PTAS LT SPIRIT 1.4N","1","Privado","Física","BERNAL","BUENOS AIRES","Femenino","1970","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-19","1994-05-17",1144,"QUILMES Nº 3","Buenos Aires","Nacional","1994","17","SEDAN 5 PUERTAS","19","FORD","40","ESCORT LX","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-25","2013-07-08",1144,"QUILMES Nº 3","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DC","CLASSIC 4 PTAS LS AA + DIR 1.4N","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-29","1992-01-08",1144,"QUILMES Nº 3","Buenos Aires","Nacional","1992","11","SEDAN 2 PUERTAS","17","FIAT","50","SPAZIO TR","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-31","2017-12-13",1144,"QUILMES Nº 3","Buenos Aires","Nacional","2017","12","SEDAN 4 PUERTAS","07","CITROEN","ES","C4 LOUNGE HDI 115 MT6 FEEL PACK AM18","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-04","2012-07-13",1145,"QUILMES Nº 4","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","37","RENAULT","XG","CLIO 5P AUTHENTIQUE 1.2 PACK I","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-10","1999-11-18",1145,"QUILMES Nº 4","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","53","VOLKSWAGEN","34","GOL 1.0 L MI PLUS 001","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1993","BOLIVIA",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-07-17","2013-07-17",1145,"QUILMES Nº 4","Buenos Aires","Protocolo 21","2013","10","TODO TERRENO","112","RENAULT","931","DUSTER LUXE 2.0 4X4 NAV","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1962","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-24","1991-07-19",1145,"QUILMES Nº 4","Buenos Aires","Nacional","1991","12","SEDAN 4 PUERTAS","37","RENAULT","07","RENAULT 12 TL","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1947","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-26","2007-04-23",1145,"QUILMES Nº 4","Buenos Aires","Nacional","2007","18","SEDAN 3 PUERTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-26","2004-04-23",1145,"QUILMES Nº 4","Buenos Aires","Importado","2004","02","SEDAN 4 PTAS","136","VOLKSWAGEN","330","PASSAT V6 4 MOTION","1","Privado","Física","EZPELETA","BUENOS AIRES","Masculino","1951","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-31","2000-04-26",1145,"QUILMES Nº 4","Buenos Aires","Nacional","2000","12","SEDAN 4 PUERTAS","34","PEUGEOT","88","405 STYLE D","1","Privado","Física","QUILMES","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-02","1997-11-07",1146,"MERLO Nº 2","Buenos Aires","Importado","1997","02","SEDAN 4 PTAS","104","PEUGEOT","072","306 ST","1","Privado","Física","LIBERTAD-MERLO","BUENOS AIRES","No identificado","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-02","1995-06-02",1146,"MERLO Nº 2","Buenos Aires","Nacional","1995","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","BARRIO MATERA   ,MERLO","BUENOS AIRES","No identificado","1982","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-07-03","2001-05-14",1146,"MERLO Nº 2","Buenos Aires","Importado","2001","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","032","PASSAT TDI","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-05","2017-10-26",1146,"MERLO Nº 2","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","104","PEUGEOT","778","208 ALLURE 1.6","1","Privado","Física","MERLO","BUENOS AIRES","Femenino","1987","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-07-05","1994-07-27",1146,"MERLO Nº 2","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","72","UNO CL-3P","1","Privado","Física","MERLO","BUENOS AIRES","No identificado","1991","ARGENTINA",100,"06","ARG"
