"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"DENUNCIA DE ROBO O HURTO","2019-01-21","1994-09-28",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA NAFTA","1","Privado","Física","V. CENTENARIO","BUENOS AIRES","Masculino","1957","Bolivia",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-01-23","1997-08-22",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","1997","12","SEDAN 3 PTAS","37","RENAULT","CC","CLIO RL DIESEL 3 PTAS.","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1996","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2007-04-13",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2007","22","FURGON","37","RENAULT","TE","KANGOO EXP CONFORT 1.9 AA","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1975","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-25","2011-11-21",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1967","Bolivia",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2015-06-10",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","047","FORD","A36","FIESTA 1.6L SE","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2017-04-28",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Nacional","2016","12","SEDAN 4 PUERTAS","17","FIAT","AZ","SIENA (F4) EL 1.4 8V","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1993","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2005-06-29",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","127","SUZUKI","698","FUN 1.0","1","Privado","Física","V. ALBERTINA","BUENOS AIRES","Femenino","1989","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2004-05-27",1147,"LOMAS DE ZAMORA Nº 3","Buenos Aires","Protocolo 21","2004","30","FURGONETA","044","FIAT","536","FIORINO 1.3 MPI","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","2004-01-07",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Importado","2004","05","SEDAN 5 PTAS","112","RENAULT","515","MEGANE SCENIC 16 V","1","Privado","Física","TEMPERLEY -L.DE ZAMORA","BUENOS AIRES","No identificado","1946","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","2016-09-27",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Importado","2016","04","RURAL 5 PUERTAS","024","CHEVROLET","630","CHEVROLET TRACKER FWD LTZ","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1960","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","2011-04-11",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1977","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","2002-01-17",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Protocolo 21","2001","22","SEDAN 3 PUERTAS","112","RENAULT","004","TWINGO","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1999","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","1997-04-22",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","1994","12","SEDAN 4 PUERTAS","34","PEUGEOT","06","504XSDTCADA","1","Privado","Física","BANFIELD","BUENOS AIRES","No identificado","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-25","2011-09-13",1148,"LOMAS DE ZAMORA Nº 4","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","19","FORD","UX","FOCUS TREND PLUS 2,0L NAFTA","1","Privado","Física","L. DE ZAMORA","BUENOS AIRES","No identificado","1974","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-08","1998-03-23",1149,"LA PLATA Nº 06","Buenos Aires","Protocolo 21","1998","05","SEDAN 5 PTAS","047","FORD","227","FIESTA LX D","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1968","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-18","2004-06-23",1149,"LA PLATA Nº 06","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","136","VOLKSWAGEN","283","GOL 1.9 SD","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","1999-01-07",1149,"LA PLATA Nº 06","Buenos Aires","Importado","1999","05","SEDAN 5 PUERTAS","112","RENAULT","226","MEGANE SCENIC RT","1","Privado","Física","LA PLATA","BUENOS AIRES","Femenino","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-25","2008-08-25",1149,"LA PLATA Nº 06","Buenos Aires","Nacional","2008","18","SEDAN 3 PTAS","08","CHEVROLET","AM","CORSA CLASSIC 3P BASE 1.6N","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1989","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","1996-06-26",1149,"LA PLATA Nº 06","Buenos Aires","Protocolo 21","1996","22","SEDAN 3 PUERTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","TOLOSA","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-08","2008-03-12",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2008","28","TRACTOR DE CARRETERA","092","MERCEDES BENZ","892","AXOR 1933 S","1","Privado","Física","SARANDI","BUENOS AIRES","Masculino","1954","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-10","2007-08-10",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2007","18","SEDAN 3 PTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-11","2006-08-10",1150,"AVELLANEDA Nº 3","Buenos Aires","Importado","2006","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2005-01-13",1150,"AVELLANEDA Nº 3","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE+ AC 1.6N","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Femenino","1982","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2014-01-03",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2014","04","RURAL 5 PUERTAS","047","FORD","992","ECOSPORT FREESTYLE 1.6L MT N","1","Privado","Física","GERLI","BUENOS AIRES","Femenino","1963","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-25","2013-02-05",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","112","RENAULT","867","LOGAN 1.6 8V PACK I","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Femenino","1973","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2017-09-22",1150,"AVELLANEDA Nº 3","Buenos Aires","Importado","2017","05","SEDAN 5 PUERTAS","055","HONDA","C13","FIT EXL","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1967","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","1999-03-24",1150,"AVELLANEDA Nº 3","Buenos Aires","Protocolo 21","1998","17","CHASIS C/CABINA","092","MERCEDES BENZ","303","1718","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-08","2000-02-01",1151,"AVELLANEDA Nº 4","Buenos Aires","Protocolo 21","2000","22","SEDAN 3 PTAS","044","FIAT",".22","UNO S 1.3","1","Privado","Física","GERLI AVELLANEDA","BUENOS AIRES","No identificado","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-15","2014-06-19",1151,"AVELLANEDA Nº 4","Buenos Aires","Protocolo 21","2014","82","PICK-UP CABINA DOBLE","044","FIAT","787","STRADA WORKING 1.4 8V","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1981","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","2013-11-18",1151,"AVELLANEDA Nº 4","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PUERTAS","047","FORD","814","KA FLY PLUS 1.0L","1","Privado","Física","SARANDI","BUENOS AIRES","No identificado","1989","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2013-09-18",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","2013","20","PICK-UP","19","FORD","WJ","RANGER2 DC 4X4 XL SAFETY 2.2L D","1","Privado","Física","AVELLANEDA","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","1990-08-03",1151,"AVELLANEDA Nº 4","Buenos Aires","Nacional","1990","17","SEDAN 5 PTAS","37","RENAULT","58","RENAULT 11 TXE /1990","1","Privado","Física","SARANDI-AVELLANEDA","BUENOS AIRES","No identificado","1960","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-01-25","2010-05-20",1151,"AVELLANEDA Nº 4","Buenos Aires","Protocolo 21","2010","05","SEDAN 5 PTAS","024","CHEVROLET","361","MERIVA GL 1.8","1","Privado","Física","AVELLANEDA","BUENOS AIRES","No identificado","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-02","2006-06-08",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2006","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","2008-02-15",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2008","99","FURGON VIDRIADO C/ASIENTOS","34","PEUGEOT","GK","PARTNER FURGON D CONFORT PLC ABCP","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-02","2004-08-20",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PUERTAS","024","CHEVROLET","361","MERIVA GL 1.8","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-04","2009-01-08",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2008","90","MINIBUS","29","MERCEDES BENZ","AZ","SPRINTER 313 CDI/C 3550","1","Privado","Física","I. CASANOVA","BUENOS AIRES","Masculino","1968","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-07","1994-05-17",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1940","Italia",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO","2019-01-07","2015-09-23",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2015","22","FURGON","29","MERCEDES BENZ","ET","SPRINTER 411 CDI/F 3250 STREET V1","1","Privado","Física","I.CASANOVA","BUENOS AIRES","Masculino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-10","2010-03-30",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2010","04","RURAL 5 PTAS","047","FORD","596","ECOSPORT 1.6 L 4X2 XLS","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1942","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-11","2013-02-28",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PTAS","136","VOLKSWAGEN","495","GOL TREND 1.6 GP","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-11","2017-10-23",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2017","05","SEDAN 5 PUERTAS","112","RENAULT","A06","NUEVO SANDERO STEPWAY PRIVILEGE","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","2015-12-01",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","044","FIAT","729","PUNTO ATTRACTIVE 1.4 8V","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","2005-01-19",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2005","02","SEDAN 4 PUERTAS","044","FIAT","600","SIENA FIRE 1242 MPI 16V","1","Privado","Física","RAFAEL CASTILLO","BUENOS AIRES","Masculino","1958","Argentina",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-01-16","2012-07-18",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","2012","22","SEDAN 3 PTAS","011","AUDI","058","A3 1.6","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1984","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-17","2013-04-25",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2013","20","PICK-UP","53","VOLKSWAGEN","TU","AMAROK 2.0L TDI 180 CV 4X2 748","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1961","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-17","2006-05-12",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2006","41","FAMILIAR","53","VOLKSWAGEN","KD","CADDY 1.9 SD (4512)50A","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1971","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2007-02-21",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2014-08-05",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","044","FIAT","729","PUNTO ATTRACTIVE 1.4 8V","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1964","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","1998-03-18",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Femenino","1995","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2013-08-12",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","08","CHEVROLET","DM","AGILE 5P LT SPIRIT 1.4","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2010-11-09",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2010","02","SEDAN 4 PTAS","104","PEUGEOT","583","207 COMPACT XT HDI","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-22","2002-01-03",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","2002","10","TODO TERRENO","093","MITSUBISHI","411","MONTERO DI-D 3.2 GLS","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1957","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2005-10-12",1152,"LA MATANZA Nº 04","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","2013-12-03",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2013","20","PICK-UP","53","VOLKSWAGEN","UK","AMAROK 2.0L TDI 140 CV 4X4 210","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","No identificado","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-25","2015-06-23",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2015","17","SEDAN 5 PUERTAS","08","CHEVROLET","DT","AGILE LS 5P 1.4N","1","Privado","Física","I CASANOVA","BUENOS AIRES","Femenino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-28","2013-04-16",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","2013","05","SEDAN 5 PUERTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1992","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2008-08-21",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2015-01-20",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","17","FIAT","CB","SIENA 1.6 EL","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1948","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","2013-10-31",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","2013","17","SEDAN 5 PUERTAS","34","PEUGEOT","ML","308 ALLURE 1.6N NAV","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Femenino","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-30","1997-04-01",1152,"LA MATANZA Nº 04","Buenos Aires","Nacional","1997","11","SEDAN 2 PUERTAS","17","FIAT","02","UNO CSAA (3P)","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-31","2009-09-15",1152,"LA MATANZA Nº 04","Buenos Aires","Importado","2009","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1994","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-02","1998-10-29",1153,"LA MATANZA Nº 05","Buenos Aires","Importado","1998","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","ALDO BONZI","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-03","2018-05-10",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2018","20","PICK-UP","68","TOYOTA","92","HILUX 4X4 D/C SRX 2.8 TDI 6 A/T","1","Privado","Jurídica","ISIDRO CASANOVA","BUENOS AIRES","No aplica","2013","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-01-02","2005-04-18",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","047","FORD","560","KA 1.6","1","Privado","Física","VILLA LUZURIAGA","BUENOS AIRES","Femenino","1952","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-04","2008-10-06",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","136","VOLKSWAGEN","413","GOL TREND 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","2005-05-02",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","136","VOLKSWAGEN","348","FOX 1.6","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-09","2004-07-20",1153,"LA MATANZA Nº 05","Buenos Aires","Importado","2004","02","SEDAN 4 PTAS","044","FIAT","599","SIENA EX FIRE 1242 MPI 16V","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-10","1994-03-16",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","1994","12","SEDAN 4 PUERTAS","34","PEUGEOT","23","405 GR TC","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","2011-11-16",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","104","PEUGEOT","586","207 COMPACT XS 1.4","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","2003-07-18",1153,"LA MATANZA Nº 05","Buenos Aires","Importado","20","22","SIN ESPECIFICACION","","FIAT","","UNO S 1.3","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1967","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-01-14","2004-08-17",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2004","41","FAMILIAR","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","ISIDRO CASANOVA- LA MATANZA","BUENOS AIRES","No identificado","1975","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-14","1997-01-07",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","1997","12","SEDAN 4 PUERTAS","19","FORD","47","ESCORT GL 1.8/1997","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","No identificado","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-15","2006-11-20",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","024","CHEVROLET","342","ZAFIRA GLS","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1977","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-16","2012-01-11",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2012","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-17","2006-11-17",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2006","","SEDAN 3 PUERTAS","136","VOLKSWAGEN","422","GOL 1.6","1","Privado","Física","CIUDAD EVITA","BUENOS AIRES","Masculino","1990","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-01-17","1998-06-17",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","53","VOLKSWAGEN","15","POLO CLASSIC 1,6 NAFTA","1","Privado","Física","ISIDRO CASANOVA-LA MATANZA","BUENOS AIRES","Masculino","1941","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-17","2011-01-06",1153,"LA MATANZA Nº 05","Buenos Aires","Importado","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","375","VOLKSWAGEN VENTO 2.0T FSI","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-23","2004-08-13",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2004","17","SEDAN 5 PTAS","19","FORD","PZ","FOCUS AMBIENTE 5P 1.8L N","1","Privado","Física","ISIDRO CASANOVA. LA MATANZA","BUENOS AIRES","No identificado","1949","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","1997-09-22",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PTAS","047","FORD","218","FIESTA LX","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Femenino","1977","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-24","1998-04-22",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","17","FIAT","30","SIENA ELD 4P","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-28","2008-09-18",1153,"LA MATANZA Nº 05","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","17","FIAT","AM","SIENA FLP HLX 1.8 BENZI","1","Privado","Física","ISIDRO CASANOVA","BUENOS AIRES","Masculino","1956","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-01-29","2009-01-22",1153,"LA MATANZA Nº 05","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","047","FORD","722","FIESTA AMBIENTE MP3","1","Privado","Física","I.CASANOVA","BUENOS AIRES","Femenino","1943","Argentina",100,"06","ARG"
