"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_indec_id","titular_pais_nacimiento_indec_id"
"DENUNCIA DE ROBO O HURTO","2019-02-15","1997-05-16",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Importado","1997","02","SEDAN 4 PTAS","093","MITSUBISHI","011","LANCER GLXI  /97","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Femenino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2007-04-04",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","53","VOLKSWAGEN","KR","SURAN","1","Privado","Física","VILLA DE MAYO","BUENOS AIRES","Femenino","1939","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","1999-02-16",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","1999","18","SEDAN 3 PTAS","17","FIAT","60","PALIO S (3P)","1","Privado","Física","MALVINAS ARGENTINAS","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2011-11-24",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","19","FORD","VK","FOCUSEXE GHIA 1,8L DIESEL","1","Privado","Física","INGENIERO PABLO NOGUÉS","BUENOS AIRES","Femenino","1982","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2010-03-18",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Importado","2010","02","SEDAN 4 PTAS","136","VOLKSWAGEN","430","PASSAT CC 3.6 FSI V6 4MOTION","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1968","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2003-02-26",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2003","17","SEDAN 5 PUERTAS","08","CHEVROLET","AT","CORSA II 5P GLS FULL DTI 1.7","1","Privado","Física","VILLA DE MAYO","BUENOS AIRES","Femenino","1993","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-27","2007-07-16",1203,"MALVINAS ARGENTINAS Nº 1 (EX. SAN MIGUEL NRO. 4)","Buenos Aires","Nacional","2007","17","SEDAN 5 PTAS","37","RENAULT","RX","CLIO LUXE 1.5 DIE ABS","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","1993-11-03",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","1993","20","PICK-UP","19","FORD","15","F-100 NAFTA","1","Privado","Física","GRAND BOURG/MALV.ARG","BUENOS AIRES","Masculino","1958","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","2013-01-25",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PTAS","G89","CHERY","004","FACE","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1962","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2005-02-11",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","047","FORD","127","FIESTA AMBIENTE 5P","1","Privado","Física","VILLA DE MAYO","BUENOS AIRES","Femenino","1991","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-07","2005-05-31",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PTAS","044","FIAT","587","PALIO FIRE 1242 MPI 16V","1","Privado","Física","TORTUGUITAS","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","2016-11-24",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2016","02","SEDAN 4 PUERTAS","112","RENAULT","984","NUEVO LOGAN AUTHENTIQUE PLUS 1.6","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1976","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","1995-03-20",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","1995","11","SEDAN 2 PTAS","17","FIAT","72","UNO CL-3P","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1975","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2008-10-02",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2008","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","LOS POLVORINES - MALVINAS ARGENTINAS","BUENOS AIRES","No identificado","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2013-07-29",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PTAS","024","CHEVROLET","591","SPIN 1.8 N 7P LTZ M/T","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1982","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2009-05-22",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2009","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","1999-05-13",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Importado","1999","22","SEDAN 3 PTAS","104","PEUGEOT","370","206 XR 1.6","1","Privado","Física","INGENIERO PABLO NOGUÉS","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-27","1992-06-24",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","53","VOLKSWAGEN","10","VW SENDA","1","Privado","Física","INGENIERO ADOLFO SOURDEAUX","BUENOS AIRES","Masculino","1945","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","1999-02-11",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","37","RENAULT","DX","MEGANE RT TD ABCP ABS TRI","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Masculino","1985","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2004-11-29",1204,"MALVINAS ARGENTINAS Nº 2 (EX. SAN MIGUEL NRO. 5)","Buenos Aires","Protocolo 21","2004","10","TODO TERRENO","047","FORD","623","ECOSPORT 2.0L 4WD XLT","1","Privado","Física","LOS POLVORINES","BUENOS AIRES","Femenino","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-01","2004-03-03",1205,"SAN FERNANDO Nº 3","Buenos Aires","Nacional","2004","12","SEDAN 4 PTAS","37","RENAULT","KZ","CLIO2 F2 TRIC DIE EXPRESSION","1","Privado","Física","VIRREYES","BUENOS AIRES","Masculino","1964","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","1996-05-09",1206,"OLIVOS Nº 07","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLI","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2011-04-01",1206,"OLIVOS Nº 07","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","044","FIAT","725","UNO 1.4 8V","1","Privado","Física","MUNRO","BUENOS AIRES","Masculino","1961","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2003-10-08",1206,"OLIVOS Nº 07","Buenos Aires","Importado","2003","10","TODO TERRENO","072","KIA","163","SORENTO EX TD","1","Privado","Física","OLIVOS","BUENOS AIRES","Masculino","1966","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-28","2013-01-22",1206,"OLIVOS Nº 07","Buenos Aires","Protocolo 21","2013","22","SEDAN 3 PTAS","047","FORD","815","KA FLY VIRAL 1.0L","1","Privado","Física","FLORIDA","BUENOS AIRES","Femenino","1959","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2009-11-12",1207,"OLIVOS Nº 08","Buenos Aires","Nacional","2009","17","SEDAN 5 PUERTAS","19","FORD","UY","FOCUS GHIA 2,0L NAFTA","1","Privado","Física","FLORIDA","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","1988-01-14",1207,"OLIVOS Nº 08","Buenos Aires","Nacional","1988","26","BERLINA 5 PTAS.","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","FLORIDA","BUENOS AIRES","Femenino","1995","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2012-08-02",1208,"MERCEDES Nº 2","Buenos Aires","Nacional","2012","20","PICK-UP","68","TOYOTA","50","HILUX 4X2 CABINA DOBLE DX PACK 2.5 TDI","1","Privado","Física","MERCEDES","BUENOS AIRES","Masculino","1978","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","1996-07-26",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","No identificado","1992","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","2005-03-22",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2005","17","SEDAN 5 PTAS","34","PEUGEOT","DZ","307 XS PREMIUM 2.0 5P","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","2006-01-12",1209,"BERAZATEGUI Nº 3","Buenos Aires","Importado","2006","02","SEDAN 4 PTAS","104","PEUGEOT","512","407 ST SPORT HDI","1","Privado","Física","JUAN MARÍA GUTIÉRREZ","BUENOS AIRES","Masculino","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2012-09-14",1209,"BERAZATEGUI Nº 3","Buenos Aires","Protocolo 21","2012","22","SEDAN 3 PTAS","024","CHEVROLET","547","CELTA 1.4 LT","1","Privado","Física","EL PATO","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","1976-09-13",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","1976","23","CAMION","29","MERCEDES BENZ","08","1114/42","1","Privado","Física","HUDSON","BUENOS AIRES","Masculino","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2000-10-12",1209,"BERAZATEGUI Nº 3","Buenos Aires","Protocolo 21","2000","22","SEDAN 3 PTAS","047","FORD","238","KA","1","Privado","Física","EL PATO","BUENOS AIRES","Femenino","1972","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-22","2013-05-06",1209,"BERAZATEGUI Nº 3","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","EL PATO","BUENOS AIRES","No identificado","1983","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-01","2004-07-02",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2004","20","PICK-UP","19","FORD","PE","RANGER XL C/C 4X4 2.8L D","1","Privado","Física","MTE.GRANDE-E.ECHEVERRIA","BUENOS AIRES","Masculino","1955","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2003-05-22",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","2003","02","SEDAN 4 PTAS","044","FIAT","556","SIENA ELX 16V","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Masculino","1981","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2004-06-17",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","2004","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1966","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-01","2011-11-11",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2011","17","SEDAN 5 PUERTAS","34","PEUGEOT","JK","207 COMPACT XS 1.4 5P","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1973","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-05","1994-12-05",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1994","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1945","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-06","2011-11-17",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","53","VOLKSWAGEN","PG","SURAN 1.6L 5D","1","Privado","Física","MTE. GRANDE- E.ECHEVERRIA","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","1994-10-26",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1994","20","PICK-UP","19","FORD","15","F-100 NAFTA","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","No identificado","1979","Bolivia",100,"06","BOL"
"DENUNCIA DE ROBO O HURTO","2019-02-11","1998-08-26",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","1998","22","SEDAN 3 PTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1998","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2005-09-05",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","2005","02","SEDAN 4 PTAS","044","FIAT","600","SIENA FIRE 1242 MPI 16V","1","Privado","Física","9 DE ABRIL","BUENOS AIRES","Masculino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2001-03-27",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2001","17","SEDAN 5 PTAS","19","FORD","NT","FOCUS CLX 1.8 5P N","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1984","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-13","2008-10-09",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2008","12","SEDAN 4 PTAS","08","CHEVROLET","BY","CORSA CLASSIC 4 PTAS GL 1.6N","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1961","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-14","1986-01-09",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1986","26","CHASIS C/CABINA","29","MERCEDES BENZ","19","LO1114/51FA","1","Privado","Física","9 DE ABRIL - ESTEBAN ECHEVERRIA","BUENOS AIRES","No identificado","1974","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-02-15","2011-02-01",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Importado","2011","05","SEDAN 5 PTAS","025","CHRYSLER","123","PT CRUISER TOURING","1","Privado","Física","","BUENOS AIRES","Femenino","1984","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2012-07-12",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","37","RENAULT","UV","KANGOO AUTH.PLUS 1.6 DA AA CD PK 2P","1","Privado","Física","9 DE ABRIL- E.ECHEVERRIA","BUENOS AIRES","No identificado","1969","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-02-18","1992-12-02",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1992","12","SEDAN 4 PTAS","37","RENAULT","80","RENAULT 9 GTL","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","Femenino","1976","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-02-19","1998-12-21",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","37","RENAULT","BY","RENAULT 19 RE","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","Masculino","1961","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-19","1998-02-26",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Importado","1998","01","SEDAN 2 PTAS","055","HONDA","001","CIVIC EX","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","No identificado","1984","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-19","2010-11-11",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2010","17","SEDAN 5 PTAS","08","CHEVROLET","CT","AGILE 5P 1.4 LTZ","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","Femenino","1999","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2000-10-19",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","53","VOLKSWAGEN","56","GOL 1.6   012","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2012-08-30",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2012","17","SEDAN 5 PTAS","19","FORD","VX","FOCUS TREND 1.6L NAFTA","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1988","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-20","2006-07-26",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1960","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","2001-08-07",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2001","17","SEDAN 5 PUERTAS","19","FORD","NR","FOCUS LX 1.8 5P TD","1","Privado","Física","9 DE ABRIL","BUENOS AIRES","Masculino","1963","Paraguay",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-02-22","1997-05-23",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","1997","05","SEDAN 5 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-25","2000-10-23",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","34","PEUGEOT","15","206XTN5DABLA","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Femenino","1986","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2004-07-15",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2004","17","SEDAN 5 PUERTAS","34","PEUGEOT","DG","206 XTD 5P","1","Privado","Física","MONTE GRANDE","BUENOS AIRES","Masculino","1980","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-26","2002-03-13",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Nacional","2002","12","SEDAN 4 PTAS","34","PEUGEOT","46","405STYLEDAA","1","Privado","Física","NUEVE DE ABRIL","BUENOS AIRES","Masculino","1988","Argentina",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-02-27","1999-02-26",1210,"ESTEBAN ECHEVERRIA Nº 3","Buenos Aires","Protocolo 21","1999","22","SEDAN 3 PTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI/1999.-","1","Privado","Física","LUIS GUILLON","BUENOS AIRES","Femenino","1989","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","1995-07-27",1211,"QUILMES Nº 6","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","QUILMES","BUENOS AIRES","Femenino","1975","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2013-02-05",1211,"QUILMES Nº 6","Buenos Aires","Importado","2013","04","RURAL 5 PTAS","112","RENAULT","886","DUSTER LUXE 2.0 4X2","1","Privado","Física","QUILMES OESTE","BUENOS AIRES","No identificado","1955","Argentina",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-05","2005-11-16",1211,"QUILMES Nº 6","Buenos Aires","Protocolo 21","2005","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","No identificado","1991","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","1999-01-29",1211,"QUILMES Nº 6","Buenos Aires","Nacional","1999","12","SEDAN 4 PTAS","37","RENAULT","BY","RENAULT 19 RE","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1979","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2013-11-12",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2013","12","SEDAN 4 PUERTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","QUILMES OESTE","BUENOS AIRES","No identificado","1946","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","2012-09-10",1211,"QUILMES Nº 6","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","34","PEUGEOT","KX","408 ALLURE TIPTRONIC 2.0N","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1995","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-15","1997-01-07",1211,"QUILMES Nº 6","Buenos Aires","Importado","1997","05","SEDAN 5 PTAS","136","VOLKSWAGEN","149","GOLF GTD","1","Privado","Física","QUILMES","BUENOS AIRES","No identificado","1959","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-18","2018-05-29",1211,"QUILMES Nº 6","Buenos Aires","Protocolo 21","2018","04","RURAL 5 PUERTAS","112","RENAULT","A16","DUSTER PH2 DYNAMIQUE 1.6","1","Privado","Física","SAN FRANCISCO SOLANO","BUENOS AIRES","Masculino","1977","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-21","1994-09-02",1211,"QUILMES Nº 6","Buenos Aires","Nacional","1994","12","SEDAN 5 PUERTAS","19","FORD","40","ESCORT LX","1","Privado","Física","SAN FCO.SOLANO","BUENOS AIRES","Masculino","1969","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-01","2015-01-05",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Femenino","1977","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-04","2007-07-06",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PUERTAS","027","CITROEN","200","C3 1.4HDI XTR","1","Privado","Física","CASTELAR","BUENOS AIRES","No identificado","1971","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-05","1997-09-02",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PUERTAS","136","VOLKSWAGEN","202","GOL GL 1.6 MI","1","Privado","Física","MORON","BUENOS AIRES","Masculino","1997","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-08","2008-09-25",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","127","SUZUKI","706","FUN 1.4","1","Privado","Física","EL PALOMAR","BUENOS AIRES","Femenino","1987","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-11","1999-05-07",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Importado","1999","15","TRANSP. DE PASAJEROS","058","HYUNDAI","009","H 100 SUPER","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1955","Argentina",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-02-11","2015-02-25",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Protocolo 21","2015","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","ITUZAINGO","BUENOS AIRES","Masculino","1984","Argentina",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-02-12","2009-06-25",1214,"ITUZAINGO Nº 1 (EX. MORON Nº 8)","Buenos Aires","Protocolo 21","2009","04","RURAL 5 PTAS","047","FORD","597","ECOSPORT 1.6 L 4X2 XL PLUS","1","Privado","Física","ITUZAINGO","BUENOS AIRES","No identificado","1968","Argentina",100,"06","ARG"
