"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO","2019-06-07","1993-06-15",1089,"SAN MARTIN Nº 2","Buenos Aires","Nacional","1993","12","SEDAN 4 PUERTAS","17","FIAT","59","DUNA SCL 1.4","1","Privado","Física","SAN ANDRES","BUENOS AIRES","Femenino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-24","2006-06-15",1089,"SAN MARTIN Nº 2","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE+AC 1.6N","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-25","2018-07-05",1089,"SAN MARTIN Nº 2","Buenos Aires","Nacional","2018","40","TODO TERRENO","68","TOYOTA","AJ","SW4 4X4 SRX 2.8 TDI 6 A/T 7A","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-03","1996-06-25",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","1996","12","SEDAN 4 PUERTAS","34","PEUGEOT","06","504 XSD TF AÑO 1996","9","No declarado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1939","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-05","2008-02-12",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","044","FIAT","665","PUNTO ELX 1.4","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-10","2001-01-12",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2001","12","SEDAN 4 PTAS","17","FIAT","66","UNO S 1.4 INYECCION 5P.","1","Privado","Física","SAN MIGUEL PCIA BS.AS.","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-12","2004-01-22",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2004","02","SEDAN 4 PTAS","044","FIAT","558","SIENA EX FIRE 16V","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-12","2015-02-10",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2015","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-13","2011-07-28",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2011","05","SEDAN 5 PTAS","024","CHEVROLET","356","ASTRA GLS 2.0","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-14","2007-12-28",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","2007","22","SEDAN 3 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-24","2006-02-15",1090,"SAN MIGUEL Nº 1","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","34","PEUGEOT","CR","206 XRD PREMIUM 5P","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-25","1998-02-06",1090,"SAN MIGUEL Nº 1","Buenos Aires","Protocolo 21","1998","04","RURAL 5 PTAS","024","CHEVROLET","207","CORSA WAGON GL 1.6 MPFI","1","Privado","Física","SAN MIGUEL","BUENOS AIRES","No identificado","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-11","1999-06-16",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","1999","22","FURGON","34","PEUGEOT","86","PARTNER1.9 AA","1","Privado","Física","SANTA_LUCÍA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-13","1973-01-22",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","1974","12","SEDAN 4 PTAS","07","CITROEN","05","AZAM-M28","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-06-13","1973-01-22",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","1974","12","SEDAN 4 PTAS","07","CITROEN","05","AZAM-M28","1","Privado","Física","SAN NICOLAS","BUENOS AIRES","No identificado","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-26","2013-03-26",1092,"SAN NICOLAS Nº 1","Buenos Aires","Nacional","2013","26","CHASIS CON CABINA","29","MERCEDES BENZ","CS","693 VERSION 1720/48","1","Privado","Jurídica","SAN NICOLAS DE LOS ARROYOS - PARTIDO: SA","BUENOS AIRES","No aplica","1996","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-06-12","2013-10-10",1096,"TIGRE Nº 1","Buenos Aires","Protocolo 21","2013","05","SEDAN 5 PUERTAS","112","RENAULT","958","SANDERO EXPRESSION 1.6 8V ABS","1","Privado","Física","DON TORCUATO","BUENOS AIRES","Masculino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2010-08-27",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PUERTAS","19","FORD","VB","FOCUS TREND PLUS 1,8L DIESEL","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-06","1997-12-11",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","1997","04","RURAL 5 PUERTAS","024","CHEVROLET","207","CORSA WAGON GL 1.6 MPFI","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-10","2011-09-29",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","KJ","PARTNER PATAGONICA 1.6 HDI VTC","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-12","2008-01-29",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2008","17","SEDAN 5 PUERTAS","34","PEUGEOT","FU","206 X-LINE 1.9 D 5P","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-12","2005-01-17",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2005","22","FURGON","37","RENAULT","KJ","KANGOO RL EXPRESS DIE 1PCL","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-13","2010-02-25",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2010","22","FURGON","07","CITROEN","43","BERLINGO FURGON 1.9D FULL","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-18","2010-04-26",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2010","17","SEDAN 5 PUERTAS","53","VOLKSWAGEN","LX","SURAN 90B","1","Privado","Física","PALOMAR","BUENOS AIRES","Masculino","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-19","2004-11-19",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","2004","05","SEDAN 5 PTAS","136","VOLKSWAGEN","211","GOLF 1.6","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-19","2005-04-07",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2005","12","SEDAN 4 PUERTAS","37","RENAULT","LN","CLIO2 F2 RL GNC AA AUTENTIQUE","1","Privado","Física","LOMA HERMOSA","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-24","2017-01-05",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Nacional","2016","20","PICK-UP","68","TOYOTA","AD","HILUX 4X2 D/C DX 2.4 TDI 6 M/T","1","Privado","Física","CASEROS","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-28","1998-01-14",1100,"TRES DE FEBRERO Nº 1","Buenos Aires","Protocolo 21","1998","05","SEDAN 5 PUERTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","CASEROS","BUENOS AIRES","Masculino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","1993-06-21",1102,"25 DE MAYO","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","37","RENAULT","81","RENAULT 12 TL M 1.6","1","Privado","Física","NORBERTO DE LA RIESTRA","BUENOS AIRES","Masculino","1938","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2008-09-03",1104,"BERAZATEGUI Nº 1","Buenos Aires","Importado","2008","02","SEDAN 4 PTAS","024","CHEVROLET","453","CORSA II 1.8L 4P GL AA+DIR GAS","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2018-06-13",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2018","22","FURGON","07","CITROEN","EW","BERLINGO FURGÓN HDI 92 BUSINESS MIXTO","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-11","2007-04-12",1104,"BERAZATEGUI Nº 1","Buenos Aires","Importado","2007","02","SEDAN 4 PTAS","136","VOLKSWAGEN","375","VOLKSWAGEN VENTO 2.0T FSI","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-13","2012-12-03",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2012","17","SEDAN 5 PUERTAS","07","CITROEN","92","C4 5P 1.6I 16V X PACK PLUS","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1997","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-18","2011-07-28",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2011","12","SEDAN 4 PTAS","19","FORD","VZ","FOCUSEXE TREND 1.6L NAFTA","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1958","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-21","1997-02-14",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","1997","18","SEDAN 3 PUERTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-26","2012-08-31",1104,"BERAZATEGUI Nº 1","Buenos Aires","Nacional","2012","12","SEDAN 4 PTAS","08","CHEVROLET","DP","CLASSIC 4P LS A+D SPIRIT 1.4N","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Femenino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-28","1994-03-04",1104,"BERAZATEGUI Nº 1","Buenos Aires","Importado","1994","22","COUPE","104","PEUGEOT","113","205 XSI","1","Privado","Física","BERAZATEGUI","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-05","2008-01-28",1105,"CAMPANA Nº 1","Buenos Aires","Importado","2008","02","SEDAN 4 PTAS","136","VOLKSWAGEN","335","BORA 1.8T","1","Privado","Física","CAMPANA","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-13","2009-08-07",1105,"CAMPANA Nº 1","Buenos Aires","Nacional","2009","12","SEDAN 4 PUERTAS","19","FORD","VH","FOCUSEXE STYLE 1,8L DIESEL","1","Privado","Física","CAMPANA","BUENOS AIRES","No identificado","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-25","2000-01-28",1105,"CAMPANA Nº 1","Buenos Aires","Nacional","2000","18","SEDAN 3 PTAS","17","FIAT","72","PALIO S 1.3 MPI 3P","1","Privado","Física","CAMPANA","BUENOS AIRES","Masculino","1970","PORTUGAL",100,"06","PRT"
"DENUNCIA DE ROBO O HURTO","2019-06-03","1994-03-17",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","1994","13","FURGON","112","RENAULT","074","TRAFIC","1","Privado","Física","SAN JUSTO","BUENOS AIRES","No identificado","1978","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-06-12","2018-04-12",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2018","02","SEDAN 4 PUERTAS","055","HONDA","F78","CIVIC EX-L","1","Privado","Física","LA MATANZA","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-12","2009-04-15",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2009","28","TRACTOR DE CARRETERA","120","SCANIA","288","R420 A4X2","1","Privado","Física","RAMOS MEJIA, LA MATANZA","BUENOS AIRES","No identificado","1958","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-06-12","2014-01-23",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","2014","20","PICK-UP","68","TOYOTA","40","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI C/CUERO","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","Masculino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-13","2019-03-29",1106,"LA MATANZA Nº 02","Buenos Aires","Nacional","2019","20","PICK-UP","68","TOYOTA","AU","HILUX 4X2 D/C SRX 2.8 TDI 6 M/T","1","Privado","Física","RAMOS MEJÍA","BUENOS AIRES","Masculino","1961","ITALIA",100,"06","ITA"
"DENUNCIA DE ROBO O HURTO","2019-06-18","2008-09-23",1106,"LA MATANZA Nº 02","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","024","CHEVROLET","451","MERIVA GLS EASYTRONIC 1.8 SOHC","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-21","2002-11-01",1106,"LA MATANZA Nº 02","Buenos Aires","Importado","2002","22","SEDAN 3 PTAS","112","RENAULT","004","TWINGO","1","Privado","Física","GONZALEZ CATAN","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-28","2011-11-29",1106,"LA MATANZA Nº 02","Buenos Aires","Importado","2011","10","TODO TERRENO","112","RENAULT","766","KOLEOS DYNAMIQUE 4X4 MT","1","Privado","Física","RAMOS MEJIA","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2017-07-12",1107,"LANUS Nº 2","Buenos Aires","Nacional","2017","20","PICK-UP","53","VOLKSWAGEN","5S","AMAROK DC 2.0L TDI 180 CV 4X2 406","1","Privado","Física","VALENTÍN ALSINA","BUENOS AIRES","Masculino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-06","2009-01-09",1107,"LANUS Nº 2","Buenos Aires","Importado","2009","02","SEDAN 4 PTAS","136","VOLKSWAGEN","285","BORA 2.0","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-07","2014-05-29",1107,"LANUS Nº 2","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","MA","207 COMPACT ALLURE 1.4 N 5P","1","Privado","Física","VALENTIN ALSINA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-10","2009-07-13",1107,"LANUS Nº 2","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","07","CITROEN","67","C4 5P 2.0I 16V EXCLUSIVE PLUS","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-13","2011-03-18",1107,"LANUS Nº 2","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","34","PEUGEOT","JW","206 GENERATION","1","Privado","Física","GERLI","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-18","1996-07-30",1107,"LANUS Nº 2","Buenos Aires","Nacional","1996","17","SEDAN 5 PTAS","37","RENAULT","AH","RENAULT 19 RN INYEC.(BIC)","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-24","1993-04-02",1107,"LANUS Nº 2","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","34","PEUGEOT","22","405 SR","1","Privado","Física","LANUS OESTE","BUENOS AIRES","No identificado","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-26","2012-01-03",1107,"LANUS Nº 2","Buenos Aires","Importado","2012","22","SEDAN 3 PTAS","011","AUDI","204","A1 1.4T FSI","1","Privado","Física","VALENTÍN ALSINA","BUENOS AIRES","Masculino","1999","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-10","1995-07-19",1108,"OLIVOS Nº 02","Buenos Aires","Nacional","1995","12","SEDAN 4 PUERTAS","37","RENAULT","AB","9 RL","1","Privado","Física","FLORIDA","BUENOS AIRES","Femenino","1928","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-14","1994-01-07",1110,"SAN ANDRES DE GILES","Buenos Aires","Nacional","1994","12","SEDAN 4 PTAS","37","RENAULT","80","RENAULT 9 GTL","1","Privado","Física","S.A. DE GILES","BUENOS AIRES","Femenino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-10","2006-06-08",1111,"SAN ISIDRO Nº 02","Buenos Aires","Nacional","2006","22","FURGON","37","RENAULT","NP","KANGOO RL EXPRESS DIE 1PCL AA","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-19","2011-10-24",1111,"SAN ISIDRO Nº 02","Buenos Aires","Nacional","2011","17","SEDAN 5 PTAS","53","VOLKSWAGEN","PD","SURAN 1.6L 5D 21A","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-28","2011-12-01",1111,"SAN ISIDRO Nº 02","Buenos Aires","Protocolo 21","2011","30","FURGONETA","044","FIAT","591","FIORINO FIRE 1242 MPI 8V","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-28","1993-01-11",1111,"SAN ISIDRO Nº 02","Buenos Aires","Nacional","1993","17","SEDAN 5 PTAS","37","RENAULT","20","RENAULT 11 TS","1","Privado","Física","SAN ISIDRO","BUENOS AIRES","Femenino","1957","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-10","2007-06-20",1112,"NAVARRO","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","NAVARRO","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-03","2000-03-03",1113,"SAN VICENTE","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","19","FORD","KX","ESCORT LX 1.6 5PN","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Femenino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-05","2006-01-13",1113,"SAN VICENTE","Buenos Aires","Nacional","2006","17","SEDAN 5 PUERTAS","37","RENAULT","PA","KANGOO AUTHENTIQUE 1.9 2PL","1","Privado","Física","A. KORN","BUENOS AIRES","Femenino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2013-09-02",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","496","VOYAGE 1.6 GP","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-10","2008-04-14",1113,"SAN VICENTE","Buenos Aires","Importado","2008","05","SEDAN 5 PTAS","018","BMW","302","120D","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-11","2007-05-31",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","136","VOLKSWAGEN","274","GOL 1.6","1","Privado","Física","A.KORN","BUENOS AIRES","Femenino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-12","1996-07-05",1113,"SAN VICENTE","Buenos Aires","Nacional","1996","11","SEDAN 2 PTAS","17","FIAT","52","SPAZIO TRD","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-24","1994-04-08",1113,"SAN VICENTE","Buenos Aires","Nacional","1994","11","SEDAN 2 PTAS","17","FIAT","62","UNO SCR-3P","1","Privado","Física","ALEJANDRO KORN","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-24","2005-01-06",1113,"SAN VICENTE","Buenos Aires","Protocolo 21","2005","05","SEDAN 5 PUERTAS","024","CHEVROLET","375","MERIVA GL 1.7 DTI","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-25","2014-05-12",1113,"SAN VICENTE","Buenos Aires","Nacional","2014","20","PICK-UP","53","VOLKSWAGEN","VP","AMAROK 2.0L TDI 180 CV 4X4 195","1","Privado","Física","EL JAGÜEL","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-25","1998-08-07",1113,"SAN VICENTE","Buenos Aires","Nacional","1998","12","SEDAN 4 PUERTAS","08","CHEVROLET","51","CORSA GL 1.6 MPFI 4 PTAS.","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1973","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-26","2007-08-31",1113,"SAN VICENTE","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","37","RENAULT","SH","CLIO TRIC LUXE 1.5 DIE ABS","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Femenino","1974","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-28","2012-12-05",1113,"SAN VICENTE","Buenos Aires","Importado","2012","02","SEDAN 4 PTAS","136","VOLKSWAGEN","365","VOLKSWAGEN VENTO 2.5","1","Privado","Física","GUERNICA","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-28","2001-04-26",1113,"SAN VICENTE","Buenos Aires","Nacional","2001","20","PICK-UP","68","TOYOTA","07","HILUX 4X4 CAB.DOB.DLX","1","Privado","Física","SAN VICENTE","BUENOS AIRES","Masculino","1985","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2009-08-03",1114,"CAÑUELAS","Buenos Aires","Protocolo 21","2009","13","FURGON","112","RENAULT","562","MASTER DCI 120 CORTO","1","Privado","Física","CAÑUELAS","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2016-12-28",1114,"CAÑUELAS","Buenos Aires","Nacional","2016","20","PICK-UP","53","VOLKSWAGEN","3X","AMAROK DC 2.0L TDI 180 CV 439","1","Privado","Física","CAÑUELAS","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-05","1997-11-13",1114,"CAÑUELAS","Buenos Aires","Protocolo 21","1997","22","SEDAN 3 PTAS","136","VOLKSWAGEN","212","GOL GL 1.6D","1","Privado","Física","CAÑUELAS","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-03","1999-09-09",1114,"CAÑUELAS","Buenos Aires","Importado","1999","05","SEDAN 5 PTAS","104","PEUGEOT","370","206 XR 1.6","1","Privado","Física","CAÑUELAS","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-21","2009-04-28",1114,"CAÑUELAS","Buenos Aires","Nacional","2009","20","PICK-UP","19","FORD","TU","RANGER DC 4X2 XL PLUS 3.0 L D","1","Privado","Física","A.PETION","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2004-07-20",1115,"MORON Nº 01","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","112","RENAULT","518","CLIO AUTHENTIQUE 1.2 16V","1","Privado","Física","MORON","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-06-04","2009-01-07",1115,"MORON Nº 01","Buenos Aires","Nacional","2009","17","SEDAN 5 PTAS","53","VOLKSWAGEN","LW","SURAN 90A","1","Privado","Física","MORON","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
