"tramite_tipo","tramite_fecha","fecha_inscripcion_inicial","registro_seccional_codigo","registro_seccional_descripcion","registro_seccional_provincia","automotor_origen","automotor_anio_modelo","automotor_tipo_codigo","automotor_tipo_descripcion","automotor_marca_codigo","automotor_marca_descripcion","automotor_modelo_codigo","automotor_modelo_descripcion","automotor_uso_codigo","automotor_uso_descripcion","titular_tipo_persona","titular_domicilio_localidad","titular_domicilio_provincia","titular_genero","titular_anio_nacimiento","titular_pais_nacimiento","titular_porcentaje_titularidad","titular_domicilio_provincia_id","titular_pais_nacimiento_id"
"DENUNCIA DE ROBO O HURTO","2019-05-30","2000-01-07",1119,"MORON Nº 03","Buenos Aires","Importado","2000","02","SEDAN 4 PTAS","047","FORD","492","FOCUS GHIA","1","Privado","Física","HAEDO","BUENOS AIRES","No identificado","1986","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-30","1998-11-23",1119,"MORON Nº 03","Buenos Aires","Nacional","1998","22","FURGON","37","RENAULT","DP","TRAFIC CORTO NAF.2.2 C/DA","1","Privado","Física","EL PALOMAR","BUENOS AIRES","No identificado","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-03","2007-04-25",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","027","CITROEN","169","C3 1.4 HDI EXCLUSIVE","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-06","1996-07-23",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1996","12","SEDAN 4 PUERTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1971","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-07","2014-08-06",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2014","05","SEDAN 5 PUERTAS","112","RENAULT","926","SANDERO STEPWAY PRIVILEGE NAV","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-08","2001-01-25",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2001","12","SEDAN 4 PTAS","34","PEUGEOT","46","405STYLEDAA","1","Privado","Física","TABLADA-LA MATANZA","BUENOS AIRES","Masculino","1985","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-05-13","2009-07-01",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2009","12","SEDAN 4 PTAS","17","FIAT","AS","SIENA FIRE 4P 1.4MPI 8V HP BZ","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","No identificado","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-14","2017-08-15",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2017","02","SEDAN 4 PUERTAS","024","CHEVROLET","621","COBALT 1.8 N LT","1","Privado","Física","GONZÁLEZ CATÁN","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-15","1997-07-01",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1997","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","TABLADA","BUENOS AIRES","Femenino","1955","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-15","2015-11-16",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2015","05","SEDAN 5 PUERTAS","112","RENAULT","A08","NUEVO SANDERO PRIVILEGE PACK","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-15","2018-09-21",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","044","FIAT","848","MOBI 1.0 8V WAY","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1963","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-16","2013-07-31",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2013","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","467","VOLKSWAGEN VENTO 2.0 TSI","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-16","2016-10-13",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","104","PEUGEOT","778","208 ALLURE 1.6","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-17","1997-06-24",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","1996","02","SEDAN 4 PUERTAS","047","FORD","114","MONDEO GHIA","1","Privado","Física","VILLA MADERO","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-20","2007-01-23",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2007","12","SEDAN 4 PTAS","08","CHEVROLET","BD","CORSA CLASSIC 4P SUPER 1.6N","1","Privado","Física","GREGORIO DE LAFERRERE","BUENOS AIRES","Masculino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-20","2006-09-05",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2006","18","SEDAN 3 PTAS","08","CHEVROLET","BF","CORSA CLASSIC 3P AA+DIR 1.6N","1","Privado","Física","LA TABLADA LA MATANZA","BUENOS AIRES","Femenino","1956","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-21","2008-11-03",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2008","04","RURAL 5 PUERTAS","136","VOLKSWAGEN","276","GOL COUNTRY 1.6","1","Privado","Física","VILLA EDUARDO MADERO","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-21","1995-10-10",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","1995","","SEDAN 5 PTAS","","FORD","","FIESTA CLX","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1969","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-21","2004-09-03",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2004","20","PICK-UP","19","FORD","PA","RANGER XL 4X2 2.8LD","1","Privado","Física","VIRREY DEL PINO","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-21","2008-04-09",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2008","22","SEDAN 3 PTAS","136","VOLKSWAGEN","241","NEW BEETLE 2.0L","1","Privado","Física","LA TABLADA","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-23","1998-11-18",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","1998","04","RURAL 5 PTAS","136","VOLKSWAGEN","220","GOL COUNTRY 1.6 MI","1","Privado","Física","VILLA EDUARDO MADERO","BUENOS AIRES","Femenino","1953","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-27","2011-12-15",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2011","05","SEDAN 5 PTAS","047","FORD","908","FIESTA KINETIC DESIGN TITANIUM","1","Privado","Física","LA_TABLADA","BUENOS AIRES","Femenino","1950","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-27","2007-02-23",1120,"LA MATANZA Nº 03","Buenos Aires","Importado","2007","02","SEDAN 4 PTAS","136","VOLKSWAGEN","365","VOLKSWAGEN VENTO 2.5","1","Privado","Física","LA TABLADA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-27","2012-03-02",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","2012","05","SEDAN 5 PTAS","136","VOLKSWAGEN","359","CROSSFOX 1.6","1","Privado","Física","VILLA EDUARDO MADERO","BUENOS AIRES","Femenino","1952","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-28","2013-01-07",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2013","20","PICK-UP","68","TOYOTA","40","HILUX 4X4 CABINA DOBLE SRV 3.0 TDI C/CUERO","1","Privado","Física","VILLA EDUARDO MADERO","BUENOS AIRES","No identificado","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-30","2006-04-10",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","2006","17","SEDAN 5 PTAS","08","CHEVROLET","BC","CORSA CLASSIC SW BASE+AC 1.6N","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Masculino","1990","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-30","1995-05-12",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","37","RENAULT","AB","RENAULT 9 RL","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-30","1978-07-03",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1978","26","CHASIS C/CABINA","29","MERCEDES BENZ","02","MERCEDES L 608D/35","1","Privado","Física","LA TABLADA","BUENOS AIRES","No identificado","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-31","1992-04-02",1120,"LA MATANZA Nº 03","Buenos Aires","Nacional","1992","17","SEDAN 5 PTAS","19","FORD","40","ESCORT LX","1","Privado","Física","LOMAS DEL MIRADOR","BUENOS AIRES","Femenino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-31","1996-11-27",1120,"LA MATANZA Nº 03","Buenos Aires","Protocolo 21","1996","10","RURAL 5 PUERTAS","024","CHEVROLET","087","BLAZER DLX (4X2)","1","Privado","Física","DOCK SUD","BUENOS AIRES","Masculino","1969","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-02","2000-05-05",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","2000","12","SEDAN 4 PTAS","34","PEUGEOT","89","405 STYLE N","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-06","2002-08-23",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","2002","17","SEDAN 5 PUERTAS","19","FORD","NP","FOCUS GHIA 1.8 5P TD","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-06","1998-05-27",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","37","RENAULT","CW","RENAULT 19 RE DIESEL","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-06","1998-11-16",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","17","FIAT","45","UNO S 1,4 (5P.)","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1991","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-08","1995-06-28",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Importado","1989","11","PICK-UP","047","FORD","019","F250","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-16","2012-08-21",1121,"MAR DEL PLATA Nº 03","Buenos Aires","Importado","2012","22","SEDAN 3 PTAS","104","PEUGEOT","618","207 GTI 156 CV","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1965","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-03","1993-08-11",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","1993","12","SEDAN 4 PUERTAS","17","FIAT","53","REGATA SC","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Femenino","1944","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-07","2014-12-23",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","37","RENAULT","1P","CLIO MIO 5P CONFORT PACK","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-02","2014-07-03",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Importado","2014","05","SEDAN 5 PUERTAS","092","MERCEDES BENZ","819","B200","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-10","2013-08-23",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2013","02","SEDAN 4 PUERTAS","136","VOLKSWAGEN","496","VOYAGE 1.6 GP","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1983","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-10","2016-06-28",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","047","FORD","A41","FIESTA 1.6L S","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1962","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-10","2010-07-01",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2010","12","SEDAN 4 PTAS","08","CHEVROLET","DD","CLASSIC 4 PTAS LT 1.4N","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1970","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-13","2008-01-04",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2008","70","AMBULANCIA","112","RENAULT","563","MASTER DCI 120 CORTO TECHO ALTO","1","Privado","Física","LOMAS DE ZAMORA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-14","2014-07-17",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","2014","17","SEDAN 5 PUERTAS","34","PEUGEOT","MK","308 SPORT","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-14","2008-01-07",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2008","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1975","ARGENTINA",50,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-14","1995-08-17",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","19","FORD","43","ORION GL /1995","1","Privado","Física","TEMPERLEY","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-20","2000-03-09",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Importado","2000","05","SEDAN 5 PTAS","031","DAEWOO","130","MATIZ SE","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1980","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-22","2012-09-27",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Importado","2012","05","SEDAN 5 PTAS","024","CHEVROLET","569","SONIC 1.6 LTZ M/T","1","Privado","Física","BANFIELD","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-27","2008-03-18",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2008","17","CHASIS C/CABINA","092","MERCEDES BENZ","895","ATEGO 1418","1","Privado","Jurídica","BANFIELD","BUENOS AIRES","No aplica","2005","No aplica",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-05-30","2008-01-14",1122,"LOMAS DE ZAMORA Nº 2","Buenos Aires","Protocolo 21","2008","05","SEDAN 5 PTAS","055","HONDA","A18","FIT LX-L","1","Privado","Física","BANFIELD","BUENOS AIRES","Masculino","1976","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-02","1998-03-13",1123,"SAN MARTIN Nº 3","Buenos Aires","Importado","1998","13","FURGON","047","FORD","223","TRANSIT 190-L","1","Privado","Física","VILLA BALLESTER","BUENOS AIRES","Masculino","1968","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-06","1993-07-20",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1993","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GL","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Masculino","1954","ARGENTINA",100,"06","ARG"
"COMUNICACIÓN DE RECUPERO","2019-05-09","2016-11-30",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2016","05","SEDAN 5 PUERTAS","047","FORD","A84","KA SEL 1.5L","1","Privado","Física","V.BALLESTER","BUENOS AIRES","Masculino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-09","2001-10-31",1123,"SAN MARTIN Nº 3","Buenos Aires","Importado","2001","02","SEDAN 4 PTAS","093","MITSUBISHI","002","LANCER GLX","1","Privado","Física","SAN MARTIN","BUENOS AIRES","Masculino","1978","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-13","2016-04-04",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2016","12","SEDAN 4 PUERTAS","08","CHEVROLET","DX","CLASSIC 4 P LS ABS+AIRBAG 1.4N","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Masculino","1972","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-16","2002-11-28",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","2002","17","SEDAN 5 PUERTAS","08","CHEVROLET","93","CORSA II 5 PTAS GL PACK GAS 1.8","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Masculino","1989","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-20","2012-10-24",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2012","04","RURAL 5 PTAS","027","CITROEN","270","C3 AIRCROSS 1.6I 16V SX PACK HIG","1","Privado","Física","V.BALLESTER","BUENOS AIRES","Femenino","1979","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-20","1998-10-23",1123,"SAN MARTIN Nº 3","Buenos Aires","Importado","1998","02","SEDAN 4 PTAS","044","FIAT","425","MAREA TD 100 ELX","1","Privado","Física","V.BALLESTER","BUENOS AIRES","Femenino","1960","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-21","1993-04-01",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1993","11","SEDAN 2 PTAS","17","FIAT","50","SPAZIO TR","1","Privado","Física","J.L.SUAREZ","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-22","2007-11-15",1123,"SAN MARTIN Nº 3","Buenos Aires","Protocolo 21","2007","05","SEDAN 5 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","JOSE LEON SUAREZ","BUENOS AIRES","Masculino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-29","1995-10-06",1123,"SAN MARTIN Nº 3","Buenos Aires","Nacional","1995","12","SEDAN 4 PTAS","34","PEUGEOT","06","504 XSD TF","1","Privado","Física","V. BALLESTER","BUENOS AIRES","Masculino","1948","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-03","1998-06-01",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","1998","34","FAMILIAR","044","FIAT","300","FIORINO 1.7 DIESEL","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1959","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-10","1993-08-05",1124,"LANUS Nº 9","Buenos Aires","Nacional","1993","12","SEDAN 4 PTAS","37","RENAULT","80","9 GTL","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1984","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-14","1996-09-26",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","1996","22","SEDAN 3 PUERTAS","024","CHEVROLET","103","CORSA GL 1.6 MPFI","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1975","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-16","1995-10-19",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","1995","22","SEDAN 3 PUERTAS","024","CHEVROLET","022","CORSA 1.4 EFI WIND","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1982","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-20","2018-01-25",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","2018","05","SEDAN 5 PUERTAS","047","FORD","A85","KA SE 1.5L","1","Privado","Física","VILLA CARAZA","BUENOS AIRES","Femenino","1992","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-21","1994-11-01",1124,"LANUS Nº 9","Buenos Aires","Importado","1994","02","SIN ESPECIFICACION","","RANAULT","","R-9 RL","1","Privado","Física","LANUS","BUENOS AIRES","No identificado","1973","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-05-23","2005-09-08",1124,"LANUS Nº 9","Buenos Aires","Importado","2005","02","SEDAN 4 PTAS","136","VOLKSWAGEN","282","BORA TDI","1","Privado","Física","C.AUTONOMA DE BS.AS","BUENOS AIRES","Masculino","1994","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-24","2003-01-23",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","2003","02","SEDAN 4 PTAS","130","TOYOTA","538","COROLLA XEI 2.0 TD","1","Privado","Física","LANUS","BUENOS AIRES","Masculino","1988","PARAGUAY",100,"06","PRY"
"DENUNCIA DE ROBO O HURTO","2019-05-28","2006-12-19",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","2006","05","SEDAN 5 PTAS","027","CITROEN","170","C3 1.6I 16V EXCLUSIVE","1","Privado","Física","LANUS","BUENOS AIRES","Femenino","1977","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-31","2004-06-02",1124,"LANUS Nº 9","Buenos Aires","Protocolo 21","2004","22","SEDAN 3 PTAS","044","FIAT","592","UNO FIRE 1242 MPI 8V","1","Privado","Física","REMEDIOS DE ESCALADA","BUENOS AIRES","Masculino","1996","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-06","1997-12-29",1125,"RANCHOS","Buenos Aires","Nacional","1997","20","PICK UP","01","CHEVROLET","06","SILVERADO STD T.D MWM CON","1","Privado","Física","LOMA VERDE","BUENOS AIRES","No identificado","1949","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-06","2009-02-12",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Protocolo 21","2009","02","SEDAN 4 PTAS","044","FIAT","659","SIENA 1.4 FIRE","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1967","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-10","1999-12-16",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","1999","41","FAMILIAR","37","RENAULT","EC","KANGOO RL DIE DA","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1981","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-10","1996-05-22",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","1996","12","SEDAN 4 PTAS","17","FIAT","79","DUNA CS D","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1945","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-15","2006-10-02",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","08","CHEVROLET","AH","CORSA CLASSIC 4P BASE 1.6N","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1988","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-16","1998-11-19",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","1998","12","SEDAN 4 PTAS","17","FIAT","11","DUNA SD","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Masculino","1942","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-23","1996-12-04",1126,"MAR DEL PLATA Nº 04","Buenos Aires","Nacional","1996","18","SEDAN 3 PTAS","53","VOLKSWAGEN","11","GOL GLD","1","Privado","Física","MAR DEL PLATA","BUENOS AIRES","Femenino","1995","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-02","2011-04-12",1127,"LA PLATA Nº 05","Buenos Aires","Protocolo 21","2011","02","SEDAN 4 PTAS","136","VOLKSWAGEN","426","VOYAGE 1.6","1","Privado","Física","LA PLATA","BUENOS AIRES","Masculino","1974","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-10","2000-08-03",1127,"LA PLATA Nº 05","Buenos Aires","Nacional","2000","17","SEDAN 5 PTAS","34","PEUGEOT","13","206XRN5PK","1","Privado","Física","LA PLATA","BUENOS AIRES","No identificado","1986","No identificado",100,"06",""
"DENUNCIA DE ROBO O HURTO","2019-05-10","1996-05-13",1127,"LA PLATA Nº 05","Buenos Aires","Nacional","1996","12","SEDAN 4 PUERTAS","17","FIAT","79","DUNA CS D","1","Privado","Física","GONNET","BUENOS AIRES","Femenino","1993","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-14","1976-01-12",1127,"LA PLATA Nº 05","Buenos Aires","Nacional","","26","CHASIS C/CABINA","29","MERCEDES BENZ","17","L 911/42","1","Privado","Física","VILLA ELISA","BUENOS AIRES","Masculino","1987","ARGENTINA",100,"06","ARG"
"DENUNCIA DE ROBO O HURTO","2019-05-14","2006-04-19",1127,"LA PLATA Nº 05","Buenos Aires","Nacional","2006","12","SEDAN 4 PTAS","37","RENAULT","PV","CLIO TRI 1.5 PRIVILEGE DIESEL F4","1","Privado","Física","SAN CARLOS","BUENOS AIRES","Masculino","1972","PARAGUAY",100,"06","PRY"
